生まれ年,年代,体力年齢,性別,身長,tests
1981.0,40代女性,20~24,女,156.0,2ステップの距離
nan,40代女性,50~54,女,160.0,2ステップの距離
1982.0,40代女性,45~49,女,163.0,2ステップの距離
1983.0,30代女性,20~24,女,158.0,2ステップの距離
1984.0,30代女性,30~34,女,162.0,2ステップの距離
1985.0,30代女性,20~24,女,157.0,2ステップの距離
1987.0,30代女性,25~29,女,164.0,2ステップの距離
1987.0,30代女性,20~24,女,160.0,2ステップの距離
1987.0,30代女性,FALSE,女,157.0,2ステップの距離
1988.0,30代女性,35~39,女,168.0,2ステップの距離
1988.0,30代女性,20~24,女,159.0,2ステップの距離
1989.0,30代女性,20~24,女,158.0,2ステップの距離
1989.0,30代女性,25~29,女,153.0,2ステップの距離
1989.0,30代女性,55~59,女,154.0,2ステップの距離
1990.0,30代女性,50~54,女,166.0,2ステップの距離
1990.0,30代女性,55~59,女,158.5,2ステップの距離
1990.0,30代女性,25~29,女,158.0,2ステップの距離
1991.0,30代女性,35~39,女,163.0,2ステップの距離
1992.0,30代女性,20~24,女,159.0,2ステップの距離
1992.0,30代女性,20~24,女,155.0,2ステップの距離
1992.0,30代女性,35~39,女,155.0,2ステップの距離
1992.0,30代女性,30~34,女,164.0,2ステップの距離
nan,30代女性,50~54,女,162.0,2ステップの距離
nan,30代女性,50~54,女,158.0,2ステップの距離
nan,30代女性,40~44,女,165.0,2ステップの距離
nan,30代女性,45~49,女,155.0,2ステップの距離
nan,30代女性,50~54,女,160.0,2ステップの距離
nan,30代女性,40~44,女,160.0,2ステップの距離
nan,30代女性,35~39,女,160.0,2ステップの距離
nan,30代女性,35~39,女,166.0,2ステップの距離
nan,30代女性,35~39,女,157.0,2ステップの距離
nan,30代女性,45~49,女,154.0,2ステップの距離
nan,30代女性,40~44,女,154.0,2ステップの距離
nan,30代女性,20~24,女,156.5,2ステップの距離
1993.0,20代女性,25~29,女,170.0,2ステップの距離
1993.0,20代女性,35~39,女,167.0,2ステップの距離
1993.0,20代女性,35~39,女,154.0,2ステップの距離
1994.0,20代女性,30~34,女,156.0,2ステップの距離
1994.0,20代女性,45~49,女,151.0,2ステップの距離
1994.0,20代女性,25~29,女,168.0,2ステップの距離
1995.0,20代女性,35~39,女,166.0,2ステップの距離
1995.0,20代女性,45~49,女,155.0,2ステップの距離
1996.0,20代女性,30~34,女,152.6,2ステップの距離
1997.0,20代女性,30~34,女,156.0,2ステップの距離
1997.0,20代女性,40~44,女,161.0,2ステップの距離
1998.0,20代女性,30~34,女,148.0,2ステップの距離
1998.0,20代女性,45~49,女,148.0,2ステップの距離
1999.0,20代女性,25~29,女,199.0,2ステップの距離
2011.0,10代女性,35~39,女,143.0,2ステップの距離
2012.0,10代女性,40~44,女,126.0,2ステップの距離
2015.0,nan,45~49,女,120.0,2ステップの距離
1950.0,70代男性,50~54,男,164.0,立ち幅跳び
1957.0,60代男性,35~39,男,165.0,立ち幅跳び
1963.0,50代男性,30~34,男,170.0,立ち幅跳び
1969.0,50代男性,45~49,男,177.0,立ち幅跳び
1970.0,50代男性,35~39,男,167.0,立ち幅跳び
1970.0,50代男性,55~59,男,171.0,立ち幅跳び
1971.0,50代男性,20~24,男,173.0,立ち幅跳び
1972.0,50代男性,30~34,男,172.0,立ち幅跳び
1974.0,40代男性,20~24,男,170.0,立ち幅跳び
1974.0,40代男性,40~44,男,180.0,立ち幅跳び
1974.0,40代男性,40~44,男,171.0,立ち幅跳び
1975.0,40代男性,30~34,男,176.0,立ち幅跳び
1975.0,40代男性,55~59,男,171.0,立ち幅跳び
1977.0,40代男性,40~44,男,181.0,立ち幅跳び
1977.0,40代男性,20~24,男,170.0,立ち幅跳び
1979.0,40代男性,25~29,男,172.0,立ち幅跳び
1979.0,40代男性,30~34,男,167.0,立ち幅跳び
1979.0,40代男性,25~29,男,170.0,立ち幅跳び
1979.0,40代男性,40~44,男,168.0,立ち幅跳び
1980.0,40代男性,40~44,男,175.0,立ち幅跳び
1980.0,40代男性,20~24,男,172.0,立ち幅跳び
1980.0,40代男性,40~44,男,159.0,立ち幅跳び
1981.0,40代男性,25~29,男,176.0,立ち幅跳び
1981.0,40代男性,40~44,男,172.0,立ち幅跳び
1982.0,40代男性,45~49,男,176.0,立ち幅跳び
1982.0,40代男性,20~24,男,175.0,立ち幅跳び
nan,40代男性,45~49,男,170.0,立ち幅跳び
nan,40代男性,40~44,男,170.0,立ち幅跳び
nan,40代男性,35~39,男,175.0,立ち幅跳び
nan,40代男性,40~44,男,175.0,立ち幅跳び
nan,40代男性,45~49,男,175.0,立ち幅跳び
nan,30代男性,35~39,男,170.0,立ち幅跳び
nan,30代男性,35~39,男,175.0,立ち幅跳び
nan,30代男性,35~39,男,175.0,立ち幅跳び
nan,30代男性,35~39,男,175.0,立ち幅跳び
nan,30代男性,45~49,男,175.0,立ち幅跳び
nan,30代男性,20~24,男,170.0,立ち幅跳び
nan,30代男性,20~24,男,175.0,立ち幅跳び
nan,30代男性,20~24,男,175.0,立ち幅跳び
nan,30代男性,25~29,男,170.0,立ち幅跳び
nan,30代男性,25~29,男,175.0,立ち幅跳び
nan,30代男性,45~49,男,170.0,立ち幅跳び
1983.0,30代男性,20~24,男,161.0,立ち幅跳び
1983.0,30代男性,35~39,男,174.0,立ち幅跳び
1983.0,30代男性,30~34,男,175.0,立ち幅跳び
1984.0,30代男性,20~24,男,182.0,立ち幅跳び
1986.0,30代男性,20~24,男,171.0,立ち幅跳び
1986.0,30代男性,20~24,男,175.0,立ち幅跳び
1988.0,30代男性,20~24,男,175.0,立ち幅跳び
1988.0,30代男性,35~39,男,181.0,立ち幅跳び
1988.0,30代男性,30~34,男,174.0,立ち幅跳び
1990.0,30代男性,55~59,男,174.0,立ち幅跳び
1991.0,30代男性,20~24,男,172.0,立ち幅跳び
1991.0,30代男性,20~24,男,176.0,立ち幅跳び
1993.0,20代男性,20~24,男,173.0,立ち幅跳び
1994.0,20代男性,20~24,男,175.0,立ち幅跳び
1994.0,20代男性,20~24,男,169.0,立ち幅跳び
1994.0,20代男性,40~44,男,165.0,立ち幅跳び
1995.0,20代男性,20~24,男,171.0,立ち幅跳び
1995.0,20代男性,20~24,男,171.2,立ち幅跳び
1995.0,20代男性,20~24,男,175.0,立ち幅跳び
1996.0,20代男性,20~24,男,172.0,立ち幅跳び
2000.0,20代男性,20~24,男,176.0,立ち幅跳び
2001.0,20代男性,20~24,男,160.0,立ち幅跳び
2001.0,20代男性,20~24,男,171.0,立ち幅跳び
2005.0,10代男性,40~44,男,166.0,立ち幅跳び
2008.0,10代男性,25~29,男,159.0,立ち幅跳び
1965.0,50代女性,45~49,女,155.0,立ち幅跳び
1965.0,50代女性,65~69,女,158.0,立ち幅跳び
1966.0,50代女性,50~54,女,162.0,立ち幅跳び
1967.0,50代女性,40~44,女,154.0,立ち幅跳び
1971.0,50代女性,45~49,女,162.0,立ち幅跳び
1971.0,50代女性,45~49,女,160.0,立ち幅跳び
1972.0,50代女性,35~39,女,167.5,立ち幅跳び
1972.0,50代女性,45~49,女,160.0,立ち幅跳び
1972.0,50代女性,50~54,女,157.0,立ち幅跳び
1973.0,40代女性,40~44,女,163.0,立ち幅跳び
1980.0,40代女性,65~69,女,166.0,立ち幅跳び
1981.0,40代女性,20~24,女,156.0,立ち幅跳び
1983.0,30代女性,20~24,女,158.0,立ち幅跳び
1984.0,30代女性,30~34,女,162.0,立ち幅跳び
1985.0,30代女性,20~24,女,157.0,立ち幅跳び
1987.0,30代女性,25~29,女,164.0,立ち幅跳び
1987.0,30代女性,20~24,女,160.0,立ち幅跳び
1989.0,30代女性,55~59,女,154.0,立ち幅跳び
1991.0,30代女性,35~39,女,163.0,立ち幅跳び
1992.0,30代女性,20~24,女,155.0,立ち幅跳び
1992.0,30代女性,30~34,女,164.0,立ち幅跳び
1993.0,20代女性,25~29,女,170.0,立ち幅跳び
1993.0,20代女性,35~39,女,154.0,立ち幅跳び
1994.0,20代女性,30~34,女,156.0,立ち幅跳び
1994.0,20代女性,45~49,女,151.0,立ち幅跳び
1995.0,20代女性,35~39,女,166.0,立ち幅跳び
1995.0,20代女性,45~49,女,155.0,立ち幅跳び
1998.0,20代女性,30~34,女,148.0,立ち幅跳び
1998.0,20代女性,45~49,女,148.0,立ち幅跳び
1999.0,20代女性,25~29,女,199.0,立ち幅跳び
2011.0,10代女性,35~39,女,143.0,立ち幅跳び
2012.0,10代女性,40~44,女,126.0,立ち幅跳び
1950.0,70代男性,50~54,男,164.0,反復横跳び
1957.0,60代男性,35~39,男,165.0,反復横跳び
1963.0,50代男性,30~34,男,170.0,反復横跳び
1969.0,50代男性,45~49,男,177.0,反復横跳び
1969.0,50代男性,40~44,男,170.0,反復横跳び
1969.0,50代男性,30~34,男,172.0,反復横跳び
1969.0,50代男性,50~54,男,158.0,反復横跳び
1969.0,50代男性,35~39,男,168.0,反復横跳び
1970.0,50代男性,35~39,男,167.0,反復横跳び
1970.0,50代男性,55~59,男,171.0,反復横跳び
1971.0,50代男性,20~24,男,173.0,反復横跳び
1972.0,50代男性,30~34,男,172.0,反復横跳び
1974.0,40代男性,20~24,男,170.0,反復横跳び
1974.0,40代男性,40~44,男,180.0,反復横跳び
1974.0,40代男性,40~44,男,171.0,反復横跳び
1975.0,40代男性,30~34,男,176.0,反復横跳び
1975.0,40代男性,55~59,男,171.0,反復横跳び
1975.0,40代男性,35~39,男,174.0,反復横跳び
1977.0,40代男性,40~44,男,181.0,反復横跳び
1977.0,40代男性,20~24,男,170.0,反復横跳び
1979.0,40代男性,25~29,男,172.0,反復横跳び
1979.0,40代男性,30~34,男,167.0,反復横跳び
1979.0,40代男性,25~29,男,170.0,反復横跳び
1980.0,40代男性,40~44,男,175.0,反復横跳び
1980.0,40代男性,20~24,男,172.0,反復横跳び
1981.0,40代男性,55~59,男,172.0,反復横跳び
1981.0,40代男性,25~29,男,176.0,反復横跳び
1981.0,40代男性,40~44,男,172.0,反復横跳び
1982.0,40代男性,25~29,男,174.0,反復横跳び
1982.0,40代男性,45~49,男,176.0,反復横跳び
1982.0,40代男性,20~24,男,175.0,反復横跳び
nan,40代男性,20~24,男,177.0,反復横跳び
nan,40代男性,40~44,男,182.0,反復横跳び
nan,40代男性,35~39,男,178.0,反復横跳び
nan,40代男性,45~49,男,170.0,反復横跳び
nan,40代男性,40~44,男,170.0,反復横跳び
nan,40代男性,35~39,男,175.0,反復横跳び
nan,40代男性,40~44,男,175.0,反復横跳び
nan,40代男性,45~49,男,175.0,反復横跳び
nan,30代男性,35~39,男,170.0,反復横跳び
nan,30代男性,35~39,男,175.0,反復横跳び
nan,30代男性,35~39,男,175.0,反復横跳び
nan,30代男性,35~39,男,175.0,反復横跳び
nan,30代男性,45~49,男,175.0,反復横跳び
nan,30代男性,20~24,男,170.0,反復横跳び
nan,30代男性,20~24,男,175.0,反復横跳び
nan,30代男性,20~24,男,175.0,反復横跳び
nan,30代男性,25~29,男,170.0,反復横跳び
nan,30代男性,25~29,男,175.0,反復横跳び
nan,30代男性,45~49,男,170.0,反復横跳び
1983.0,30代男性,20~24,男,161.0,反復横跳び
1983.0,30代男性,35~39,男,174.0,反復横跳び
1983.0,30代男性,30~34,男,175.0,反復横跳び
1984.0,30代男性,20~24,男,182.0,反復横跳び
1985.0,30代男性,20~24,男,170.0,反復横跳び
1985.0,30代男性,20~24,男,180.0,反復横跳び
1985.0,30代男性,20~24,男,170.5,反復横跳び
1986.0,30代男性,20~24,男,171.0,反復横跳び
1986.0,30代男性,20~24,男,175.0,反復横跳び
1988.0,30代男性,20~24,男,175.0,反復横跳び
1988.0,30代男性,35~39,男,181.0,反復横跳び
1988.0,30代男性,30~34,男,174.0,反復横跳び
1988.0,30代男性,20~24,男,168.0,反復横跳び
1989.0,30代男性,65~69,男,170.0,反復横跳び
1990.0,30代男性,55~59,男,174.0,反復横跳び
1991.0,30代男性,35~39,男,164.0,反復横跳び
1991.0,30代男性,20~24,男,172.0,反復横跳び
1991.0,30代男性,20~24,男,176.0,反復横跳び
1993.0,20代男性,20~24,男,173.0,反復横跳び
1993.0,20代男性,35~39,男,177.0,反復横跳び
1994.0,20代男性,20~24,男,175.0,反復横跳び
1994.0,20代男性,20~24,男,169.0,反復横跳び
1994.0,20代男性,40~44,男,165.0,反復横跳び
1994.0,20代男性,30~34,男,185.0,反復横跳び
1995.0,20代男性,20~24,男,171.0,反復横跳び
1995.0,20代男性,20~24,男,171.2,反復横跳び
1995.0,20代男性,20~24,男,175.0,反復横跳び
1995.0,20代男性,20~24,男,169.0,反復横跳び
1996.0,20代男性,20~24,男,172.0,反復横跳び
2000.0,20代男性,20~24,男,170.0,反復横跳び
2000.0,20代男性,20~24,男,176.0,反復横跳び
2001.0,20代男性,20~24,男,160.0,反復横跳び
2001.0,20代男性,20~24,男,171.0,反復横跳び
2005.0,10代男性,40~44,男,166.0,反復横跳び
2008.0,10代男性,25~29,男,159.0,反復横跳び
1965.0,50代女性,45~49,女,155.0,反復横跳び
1965.0,50代女性,65~69,女,158.0,反復横跳び
1966.0,50代女性,50~54,女,162.0,反復横跳び
1967.0,50代女性,40~44,女,154.0,反復横跳び
1970.0,50代女性,40~44,女,160.0,反復横跳び
1971.0,50代女性,45~49,女,162.0,反復横跳び
1971.0,50代女性,45~49,女,160.0,反復横跳び
1972.0,50代女性,35~39,女,167.5,反復横跳び
1972.0,50代女性,45~49,女,160.0,反復横跳び
1972.0,50代女性,50~54,女,157.0,反復横跳び
1973.0,40代女性,40~44,女,163.0,反復横跳び
1975.0,40代女性,20~24,女,166.0,反復横跳び
1980.0,40代女性,65~69,女,166.0,反復横跳び
1980.0,40代女性,20~24,女,153.0,反復横跳び
1981.0,40代女性,20~24,女,156.0,反復横跳び
nan,40代女性,50~54,女,160.0,反復横跳び
1983.0,30代女性,20~24,女,158.0,反復横跳び
1984.0,30代女性,30~34,女,162.0,反復横跳び
1985.0,30代女性,20~24,女,157.0,反復横跳び
1987.0,30代女性,25~29,女,164.0,反復横跳び
1987.0,30代女性,20~24,女,160.0,反復横跳び
1988.0,30代女性,20~24,女,159.0,反復横跳び
1989.0,30代女性,20~24,女,158.0,反復横跳び
1989.0,30代女性,25~29,女,153.0,反復横跳び
1989.0,30代女性,55~59,女,154.0,反復横跳び
1990.0,30代女性,50~54,女,166.0,反復横跳び
1990.0,30代女性,55~59,女,158.5,反復横跳び
1990.0,30代女性,25~29,女,158.0,反復横跳び
1991.0,30代女性,35~39,女,163.0,反復横跳び
1992.0,30代女性,20~24,女,159.0,反復横跳び
1992.0,30代女性,20~24,女,155.0,反復横跳び
1992.0,30代女性,35~39,女,155.0,反復横跳び
1992.0,30代女性,30~34,女,164.0,反復横跳び
nan,30代女性,50~54,女,162.0,反復横跳び
nan,30代女性,50~54,女,158.0,反復横跳び
nan,30代女性,40~44,女,165.0,反復横跳び
nan,30代女性,45~49,女,155.0,反復横跳び
nan,30代女性,50~54,女,160.0,反復横跳び
nan,30代女性,40~44,女,160.0,反復横跳び
nan,30代女性,35~39,女,160.0,反復横跳び
nan,30代女性,35~39,女,166.0,反復横跳び
nan,30代女性,35~39,女,157.0,反復横跳び
nan,30代女性,45~49,女,154.0,反復横跳び
nan,30代女性,40~44,女,154.0,反復横跳び
nan,30代女性,20~24,女,156.5,反復横跳び
1993.0,20代女性,25~29,女,170.0,反復横跳び
1993.0,20代女性,35~39,女,167.0,反復横跳び
1993.0,20代女性,35~39,女,154.0,反復横跳び
1994.0,20代女性,30~34,女,156.0,反復横跳び
1994.0,20代女性,45~49,女,151.0,反復横跳び
1994.0,20代女性,25~29,女,168.0,反復横跳び
1995.0,20代女性,35~39,女,166.0,反復横跳び
1995.0,20代女性,45~49,女,155.0,反復横跳び
1996.0,20代女性,30~34,女,152.6,反復横跳び
1997.0,20代女性,30~34,女,156.0,反復横跳び
1998.0,20代女性,30~34,女,148.0,反復横跳び
1998.0,20代女性,45~49,女,148.0,反復横跳び
1999.0,20代女性,25~29,女,199.0,反復横跳び
2011.0,10代女性,35~39,女,143.0,反復横跳び
2012.0,10代女性,40~44,女,126.0,反復横跳び
1957.0,60代男性,35~39,男,165.0,20mシャトルラン
1969.0,50代男性,45~49,男,177.0,20mシャトルラン
1970.0,50代男性,35~39,男,167.0,20mシャトルラン
1971.0,50代男性,20~24,男,173.0,20mシャトルラン
1974.0,40代男性,20~24,男,170.0,20mシャトルラン
1974.0,40代男性,40~44,男,180.0,20mシャトルラン
1974.0,40代男性,40~44,男,171.0,20mシャトルラン
1975.0,40代男性,30~34,男,176.0,20mシャトルラン
1975.0,40代男性,55~59,男,171.0,20mシャトルラン
1977.0,40代男性,40~44,男,181.0,20mシャトルラン
1977.0,40代男性,20~24,男,170.0,20mシャトルラン
1979.0,40代男性,25~29,男,172.0,20mシャトルラン
1979.0,40代男性,30~34,男,167.0,20mシャトルラン
1979.0,40代男性,25~29,男,170.0,20mシャトルラン
1980.0,40代男性,40~44,男,175.0,20mシャトルラン
1980.0,40代男性,20~24,男,172.0,20mシャトルラン
1982.0,40代男性,45~49,男,176.0,20mシャトルラン
1982.0,40代男性,20~24,男,175.0,20mシャトルラン
nan,40代男性,45~49,男,170.0,20mシャトルラン
nan,40代男性,40~44,男,170.0,20mシャトルラン
nan,40代男性,35~39,男,175.0,20mシャトルラン
nan,40代男性,40~44,男,175.0,20mシャトルラン
nan,40代男性,45~49,男,175.0,20mシャトルラン
nan,30代男性,35~39,男,170.0,20mシャトルラン
nan,30代男性,35~39,男,175.0,20mシャトルラン
nan,30代男性,35~39,男,175.0,20mシャトルラン
nan,30代男性,35~39,男,175.0,20mシャトルラン
nan,30代男性,45~49,男,175.0,20mシャトルラン
nan,30代男性,20~24,男,170.0,20mシャトルラン
nan,30代男性,20~24,男,175.0,20mシャトルラン
nan,30代男性,20~24,男,175.0,20mシャトルラン
nan,30代男性,25~29,男,170.0,20mシャトルラン
nan,30代男性,25~29,男,175.0,20mシャトルラン
nan,30代男性,45~49,男,170.0,20mシャトルラン
1983.0,30代男性,20~24,男,161.0,20mシャトルラン
1983.0,30代男性,35~39,男,174.0,20mシャトルラン
1983.0,30代男性,30~34,男,175.0,20mシャトルラン
1984.0,30代男性,20~24,男,182.0,20mシャトルラン
